"group","provided","accepted","level","quality_code"
"CRAMP","Hyperia galba","Hyperia galba","Species",10
"INCOL","Hyphydrus ferrugineus","Hyphydrus ovatus","Species",20
"INCOL","Hyphydrus ovatus","Hyphydrus ovatus","Species",10
"APOLI","Hystricosoma chappuisi","Hystricosoma chappuisi","Species",10
"CRISO","Ianiropsis breviremis","Ianiropsis breviremis","Species",10
"IDREM","Atherix marginata","Ibisia marginata","Species",20
"IDREM","Ibisia marginata","Ibisia marginata","Species",10
"CRISO","Idotea baltica","Idotea baltica","Species",10
"CRISO","Idotea chelipes","Idotea chelipes","Species",10
"CRISO","Idotea linearis","Idotea linearis","Species",10
"CRISO","Idotea neglecta","Idotea neglecta","Species",10
"CRISO","Idotea pelagica","Idotea pelagica","Species",10
"IDREM","Ilione albiseta","Ilione albiseta","Species",10
"IDREM","Ilisia maculata","Ilisia maculata","Species",10
"INCOL","Ilybius aenescens","Ilybius aenescens","Species",10
"INCOL","Ilybius ater","Ilybius ater","Species",10
"INCOL","Agabus chalconatus","Ilybius chalconatus","Species",20
"INCOL","Ilybius chalconatus","Ilybius chalconatus","Species",10
"INCOL","Ilybius fenestratus","Ilybius fenestratus","Species",10
"INCOL","Ilybius fuliginosus","Ilybius fuliginosus","Species",10
"INCOL","Ilybius guttiger","Ilybius guttiger","Species",10
"INCOL","Agabus melanocornis","Ilybius montanus","Species",20
"INCOL","Agabus montanus","Ilybius montanus","Species",20
"INCOL","Ilybius montanus","Ilybius montanus","Species",10
"INCOL","Agabus neglectus","Ilybius neglectus","Species",20
"INCOL","Ilybius neglectus","Ilybius neglectus","Species",10
"INCOL","Ilybius obscurus","Ilybius quadriguttatus","Species",20
"INCOL","Ilybius quadriguttatus","Ilybius quadriguttatus","Species",10
"INCOL","Ilybius subaeneus","Ilybius subaeneus","Species",10
"INHET","Ilyocoris cimicoides","Ilyocoris cimicoides","Species",10
"APOLI","Ilyodrilus templetoni","Ilyodrilus templetoni","Species",10
"APTUR","Imogine necopinata","Imogine necopinata","Species",10
"CRDEC","Inachus dorsettensis","Inachus dorsettensis","Species",10
"CRISO","Ione thoracica","Ione thoracica","Species",10
"MOGAS","Iothia fulva","Iothia fulva","Species","NA"
"CRAMP","Iphimedia minuta","Iphimedia minuta","Species","NA"
"CRAMP","Iphimedia obesa","Iphimedia obesa","Species",10
"CRAMP","Iphimedia spatula","Iphimedia spatula","Species","NA"
"CRREM","Iphinoe trispinosa","Iphinoe trispinosa","Species",10
"INTRI","Ironoquia dubia","Ironoquia dubia","Species",10
"INODO","Ischnura elegans","Ischnura elegans","Species",10
"INODO","Ischnura pumilio","Ischnura pumilio","Species",10
"APOLI","Isochaeta michaelseni","Isochaetides michaelseni","Species",20
"APOLI","Isochaetides michaelseni","Isochaetides michaelseni","Species",10
"INREM","Isogenus nubecula","Isogenus nubecula","Species",10
"INEPH","Isonychia ignota","Isonychia ignota","Species",10
"INREM","Isoperla grammatica","Isoperla grammatica","Species",10
"INREM","Isoperla obscura","Isoperla obscura","Species",10
"INREM","Isoptena serricornis","Isoptena serricornis","Species",10
"INTRI","Ithytrichia lamellaris","Ithytrichia lamellaris","Species",10
"CRISO","Jaera albifrons","Jaera albifrons","Species",10
"CRISO","Jaera ischiosetosa","Jaera ischiosetosa","Species",10
"CRISO","Jaera istri","Jaera istri","Species",10
"CRISO","Jaera nordmanni","Jaera nordmanni","Species",10
"CRISO","Janira maculosa","Janira maculosa","Species",10
"APPOL","Jasmineira caudata","Jasmineira caudata","Species","NA"
"APPOL","Jasmineira elegans","Jasmineira elegans","Species","NA"
"CRAMP","Jassa dentex","Jassa falcata","Species",20
"CRAMP","Jassa falcata","Jassa falcata","Species",10
"CRAMP","Jassa herdmani","Jassa herdmani","Species",10
"CRAMP","Jassa marmorata","Jassa marmorata","Species",10
"MOGAS","Jujubinus montagui","Jujubinus montagui","Species","NA"
"INEPH","Heptagenia fuscogrisea","Kageronia fuscogrisea","Species",20
"INEPH","Kageronia fuscogrisea","Kageronia fuscogrisea","Species",10
"INEPH","Heptagenia orbiticola","Kageronia orbiticola","Species",20
"INEPH","Kageronia orbiticola","Kageronia orbiticola","Species",10
"MOBIV","Kellia suborbicularis","Kellia suborbicularis","Species",10
"IDCHI","Kiefferulus tendipediformis","Kiefferulus tendipediformis","Species",10
"IDCHI","Kloosia pusilla","Kloosia pusilla","Species",10
"ARACH","Kongsbergia materna","Kongsbergia materna","Species",10
"IDCHI","Krenopelopia binotata","Krenopelopia binotata","Species",10
"IDCHI","Krenopelopia nigropunctata","Krenopelopia nigropunctata","Species",10
"IDCHI","Krenopsectra fallax","Krenopsectra fallax","Species",10
"MOBIV","Kurtiella bidentata","Kurtiella bidentata","Species",10
"MOBIV","Mysella bidentata","Kurtiella bidentata","Species",20
"ECHIN","Labidoplax buski","Labidoplax buski","Species",10
"ECHIN","Labidoplax buskii","Labidoplax buskii","Species","NA"
"IDCHI","Labrundinia longipalpis","Labrundinia longipalpis","Species",10
"INCOL","Laccobius atratus","Laccobius atratus","Species",10
"INCOL","Laccobius alutaceus","Laccobius bipunctatus","Species",20
"INCOL","Laccobius bipunctatus","Laccobius bipunctatus","Species",10
"INCOL","Laccobius biguttatus","Laccobius colon","Species",20
"INCOL","Laccobius colon","Laccobius colon","Species",10
"INCOL","Laccobius minutus","Laccobius minutus","Species",10
"INCOL","Laccobius obscuratus","Laccobius obscuratus","Species",10
"INCOL","Laccobius sinuatus","Laccobius sinuatus","Species",10
"INCOL","Laccobius nigriceps","Laccobius striatulus","Species",20
"INCOL","Laccobius striatulus","Laccobius striatulus","Species",10
"INCOL","Laccobius atrocephalus","Laccobius ytenensis","Species",20
"INCOL","Laccobius ytenensis","Laccobius ytenensis","Species",10
"INCOL","Laccophilus hyalinus","Laccophilus hyalinus","Species",10
"INCOL","Laccophilus minutus","Laccophilus minutus","Species",10
"INCOL","Laccophilus obsoletus","Laccophilus poecilus","Species",20
"INCOL","Laccophilus poecilus","Laccophilus poecilus","Species",10
"INCOL","Laccophilus ponticus","Laccophilus poecilus","Species",20
"INCOL","Laccophilus variegatus","Laccophilus poecilus","Species",20
"INCOL","Hydroporus oblongus","Laccornis oblongus","Species",20
"INCOL","Laccornis oblongus","Laccornis oblongus","Species",10
"MOGAS","Lacuna crassior","Lacuna crassior","Species",10
"MOGAS","Lacuna pallidula","Lacuna pallidula","Species","NA"
"MOGAS","Lacuna vincta","Lacuna vincta","Species",10
"MOBIV","Laevicardium crassum","Laevicardium crassum","Species",10
"APPOL","Lagis koreni","Lagis koreni","Species",10
"MOGAS","Lamellaria latens","Lamellaria latens","Species","NA"
"IDREM","Lamprochromus bifasciatus","Lamprochromus bifasciatus","Species",10
"CRREM","Lamprops fasciatus","Lamprops fasciatus","Species",10
"APPOL","Lanice conchilega","Lanice conchilega","Species",10
"BRHYP","Laomedea flexuosa","Laomedea flexuosa","Species",10
"APPOL","Laonice bahusiensis","Laonice bahusiensis","Species",10
"APPOL","Laonice cirrata","Laonice cirrata","Species",10
"APPOL","Laonice sarsi","Laonice sarsi","Species","NA"
"APPOL","Laonome calida","Laonome calida","Species",10
"IDCHI","Larsia curticalcar","Larsia curticalcar","Species",10
"INTRI","Lasiocephala basalis","Lasiocephala basalis","Species",10
"IDCHI","Lasiodiamesa sphagnicola","Lasiodiamesa sphagnicola","Species",10
"IDCHI","Lauterborniella agrayloides","Lauterborniella agrayloides","Species",10
"ARACH","Lebertia bracteata","Lebertia bracteata","Species",10
"ARACH","Lebertia cognata","Lebertia cognata","Species",10
"ARACH","Lebertia obesa","Lebertia cognata","Species",20
"ARACH","Lebertia dubia","Lebertia dubia","Species",10
"ARACH","Lebertia elongata","Lebertia fimbriata","Species",20
"ARACH","Lebertia fimbriata","Lebertia fimbriata","Species",10
"ARACH","Lebertia glabra","Lebertia glabra","Species",10
"ARACH","Lebertia lineata","Lebertia glabra","Species",20
"ARACH","Lebertia inaequalis","Lebertia inaequalis","Species",10
"ARACH","Lebertia insignis","Lebertia insignis","Species",10
"ARACH","Lebertia longiseta","Lebertia longiseta","Species",10
"ARACH","Lebertia minutipalpis","Lebertia minutipalpis","Species",10
"ARACH","Lebertia natans","Lebertia natans","Species",10
"ARACH","Lebertia oblonga","Lebertia oblonga","Species",10
"ARACH","Lebertia porosa","Lebertia porosa","Species",10
"ARACH","Lebertia pusilla","Lebertia pusilla","Species",10
"ARACH","Lebertia rivulorum","Lebertia rivulorum","Species",10
"ARACH","Lebertia salebrosa","Lebertia salebrosa","Species",10
"ARACH","Lebertia sefvei","Lebertia sefvei","Species",10
"ARACH","Lebertia sparsicapillata","Lebertia sparsicapillata","Species",10
"ARACH","Lebertia stigmatifera","Lebertia stigmatifera","Species",10
"APPOL","Clymenura leiopygos","Leiochone leiopygos","Species","NA"
"APPOL","Leitoscoloplos mammosus","Leitoscoloplos mammosus","Species",10
"CRISO","Lekanesphaera hookeri","Lekanesphaera hookeri","Species",10
"CRISO","Sphaeroma hookeri","Lekanesphaera hookeri","Species",20
"CRISO","Lekanesphaera rugicauda","Lekanesphaera rugicauda","Species",10
"CRISO","Sphaeroma rugicauda","Lekanesphaera rugicauda","Species",20
"CRAMP","Lepidepecreum longicornis","Lepidepecreum longicornis","Species",10
"MOREM","Lepidochitona cinerea","Lepidochitona cinerea","Species",10
"APPOL","Lepidonotus squamatus","Lepidonotus squamatus","Species",10
"INTRI","Lepidostoma hirtum","Lepidostoma hirtum","Species",10
"INTRI","Leptocerus interruptus","Leptocerus interruptus","Species",10
"INTRI","Leptocerus tineiformis","Leptocerus tineiformis","Species",10
"CRAMP","Leptocheirus hirsutimanus","Leptocheirus hirsutimanus","Species","NA"
"CRAMP","Leptocheirus pectinatus","Leptocheirus pectinatus","Species","NA"
"CRAMP","Leptocheirus pilosus","Leptocheirus pilosus","Species",10
"MOREM","Leptochiton asellus","Leptochiton asellus","Species","NA"
"MOBIV","Lepton squamosum","Lepton squamosum","Species",10
"ECHIN","Leptopentacta elongata","Leptopentacta elongata","Species",10
"ECHIN","Trachythyone elongata","Leptopentacta elongata","Species",20
"INEPH","Leptophlebia marginata","Leptophlebia marginata","Species",10
"INEPH","Leptophlebia meyeri","Leptophlebia vespertina","Species",20
"INEPH","Leptophlebia vespertina","Leptophlebia vespertina","Species",10
"APTUR","Leptoplana tremellaris","Leptoplana tremellaris","Species",10
"ECHIN","Leptosynapta bergensis","Leptosynapta bergensis","Species","NA"
"ECHIN","Leptosynapta decaria","Leptosynapta decaria","Species","NA"
"ECHIN","Leptosynapta inhaerens","Leptosynapta inhaerens","Species",10
"INODO","Lestes barbarus","Lestes barbarus","Species",10
"INODO","Lestes dryas","Lestes dryas","Species",10
"INODO","Lestes sponsa","Lestes sponsa","Species",10
"INODO","Lestes virens","Lestes virens","Species",10
"BRHYP","Leuckartiara octona","Leuckartiara octona","Species",10
"INODO","Leucorrhinia albifrons","Leucorrhinia albifrons","Species",10
"INODO","Leucorrhinia caudalis","Leucorrhinia caudalis","Species",10
"INODO","Leucorrhinia dubia","Leucorrhinia dubia","Species",10
"INODO","Leucorrhinia pectoralis","Leucorrhinia pectoralis","Species",10
"INODO","Leucorrhinia rubicunda","Leucorrhinia rubicunda","Species",10
"BRHYP","Leucosolenia complicata","Leucosolenia complicata","Species","NA"
"CRAMP","Leucothoe incisa","Leucothoe incisa","Species",10
"CRAMP","Leucothoe lilljeborgi","Leucothoe lilljeborgi","Species",10
"CRAMP","Leucothoe procera","Leucothoe procera","Species",10
"CRAMP","Leucothoe richiardii","Leucothoe procera","Species",20
"CRAMP","Leucothoe spinicarpa","Leucothoe spinicarpa","Species",10
"INREM","Leuctra fusca","Leuctra fusca","Species",10
"INREM","Euleuctra geniculata","Leuctra geniculata","Species",20
"INREM","Leuctra geniculata","Leuctra geniculata","Species",10
"INREM","Leuctra nigra","Leuctra nigra","Species",10
"APPOL","Levinsenia gracilis","Levinsenia gracilis","Species",10
"IDREM","Liancalus virens","Liancalus virens","Species",10
"INODO","Libellula depressa","Libellula depressa","Species",10
"INODO","Ladona fulva","Libellula fulva","Species",20
"INODO","Libellula fulva","Libellula fulva","Species",10
"INODO","Libellula quadrimaculata","Libellula quadrimaculata","Species",10
"MOBIV","Limaria loscombi","Limaria loscombi","Species","NA"
"INCOL","Limnebius aluta","Limnebius aluta","Species",10
"INCOL","Limnebius atomus","Limnebius atomus","Species",10
"INCOL","Limnebius crinifer","Limnebius crinifer","Species",10
"INCOL","Limnebius furcatus","Limnebius furcatus","Species",10
"INCOL","Limnebius nitidus","Limnebius nitidus","Species",10
"INCOL","Limnebius papposus","Limnebius papposus","Species",10
"INCOL","Limnebius parvulus","Limnebius parvulus","Species",10
"INCOL","Limnebius truncatulus","Limnebius parvulus","Species",20
"INCOL","Limnebius truncatellus","Limnebius truncatellus","Species",10
"INTRI","Limnephilus affinis","Limnephilus affinis","Species",10
"INTRI","Limnephilus auricula","Limnephilus auricula","Species",10
"INTRI","Limnephilus binotatus","Limnephilus binotatus","Species",10
"INTRI","Limnephilus bipunctatus","Limnephilus bipunctatus","Species",10
"INTRI","Limnephilus borealis","Limnephilus borealis","Species",10
"INTRI","Limnephilus centralis","Limnephilus centralis","Species",10
"INTRI","Limnephilus coenosus","Limnephilus coenosus","Species",10
"INTRI","Limnephilus decipiens","Limnephilus decipiens","Species",10
"INTRI","Limnephilus elegans","Limnephilus elegans","Species",10
"INTRI","Limnephilus extricatus","Limnephilus extricatus","Species",10
"INTRI","Limnephilus flavicornis","Limnephilus flavicornis","Species",10
"INTRI","Limnephilus fuscicornis","Limnephilus fuscicornis","Species",10
"INTRI","Limnephilus griseus","Limnephilus griseus","Species",10
"INTRI","Limnephilus hirsutus","Limnephilus hirsutus","Species",10
"INTRI","Limnephilus ignavus","Limnephilus ignavus","Species",10
"INTRI","Limnephilus incisus","Limnephilus incisus","Species",10
"INTRI","Limnephilus lunatus","Limnephilus lunatus","Species",10
"INTRI","Limnephilus luridus","Limnephilus luridus","Species",10
"INTRI","Limnephilus marmoratus","Limnephilus marmoratus","Species",10
"INTRI","Limnephilus nigriceps","Limnephilus nigriceps","Species",10
"INTRI","Limnephilus politus","Limnephilus politus","Species",10
"INTRI","Limnephilus rhombicus","Limnephilus rhombicus","Species",10
"INTRI","Limnephilus sparsus","Limnephilus sparsus","Species",10
"INTRI","Limnephilus stigma","Limnephilus stigma","Species",10
"INTRI","Limnephilus subcentralis","Limnephilus subcentralis","Species",10
"INTRI","Limnephilus vittatus","Limnephilus vittatus","Species",10
"ARACH","Limnesia connata","Limnesia connata","Species",10
"ARACH","Limnesia curvipalpis","Limnesia curvipalpis","Species",10
"ARACH","Limnesia fulgida","Limnesia fulgida","Species",10
"ARACH","Limnesia koenikei","Limnesia koenikei","Species",10
"ARACH","Limnesia maculata [1]","Limnesia maculata [1]","Species",10
"ARACH","Limnesia angustata","Limnesia marmorata","Species",20
"ARACH","Limnesia marmorata","Limnesia marmorata","Species",10
"ARACH","Limnesia polonica","Limnesia polonica","Species",10
"ARACH","Limnesia undulata","Limnesia undulata","Species",10
"ARACH","Limnesia pseudundulata","Limnesia undulatoides","Species",20
"ARACH","Limnesia undulatoides","Limnesia undulatoides","Species",10
"INCOL","Limnius muelleri","Limnius muelleri","Species",10
"INCOL","Limnius opacus","Limnius opacus","Species",10
"INCOL","Limnius perrisi","Limnius perrisi","Species",10
"INCOL","Lathelmis volckmari","Limnius volckmari","Species",20
"INCOL","Limnius volckmari","Limnius volckmari","Species",10
"ARACH","Limnochares aquatica","Limnochares aquatica","Species",10
"APOLI","Limnodriloides scandinavicus","Limnodriloides scandinavicus","Species",10
"APOLI","Limnodrilus cervix","Limnodrilus cervix","Species",10
"APOLI","Limnodrilus claparedianus","Limnodrilus claparedianus","Species",10
"APOLI","Limnodrilus hoffmeisteri","Limnodrilus hoffmeisteri","Species",10
"APOLI","Limnodrilus maumeensis","Limnodrilus maumeensis","Species",10
"APOLI","Limnodrilus profundicola","Limnodrilus profundicola","Species",10
"APOLI","Limnodrilus tortilipenis","Limnodrilus tortilipenis","Species",10
"APOLI","Isochaeta virulenta","Limnodrilus udekemianus","Species",20
"APOLI","Limnodrilus udekemianus","Limnodrilus udekemianus","Species",10
"ARACH","Limnohalacarus mauritzi","Limnohalacarus mauritzi","Species",10
"CRMYS","Limnomysis benedeni","Limnomysis benedeni","Species",10
"IDREM","Limnophila pictipennis","Limnophila pictipennis","Species",10
"IDREM","Limnophora riparia","Limnophora riparia","Species",10
"IDREM","Melanochelia riparia","Limnophora riparia","Species",20
"IDCHI","Limnophyes asquamatus","Limnophyes asquamatus","Species",10
"IDCHI","Limnophyes difficilis","Limnophyes difficilis","Species",10
"IDCHI","Limnophyes minimus","Limnophyes minimus","Species",10
"IDCHI","Limnophyes natalensis","Limnophyes natalensis","Species",10
"IDCHI","Limnophyes pentaplastus","Limnophyes pentaplastus","Species",10
"IDCHI","Limnophyes globifer","Limnophyes pumilio","Species",20
"IDCHI","Limnophyes pumilio","Limnophyes pumilio","Species",10
"IDCHI","Limnophyes punctipennis","Limnophyes punctipennis","Species",10
"INHET","Limnoporus rufoscutellatus","Limnoporus rufoscutellatus","Species",10
"INCOL","Limnoxenus niger","Limnoxenus niger","Species",10
"ARACH","Limnozetes ciliatus","Limnozetes ciliatus","Species",10
"ARACH","Limnozetes sphagni","Limnozetes ciliatus","Species",20
"ARACH","Limnozetes rugosus","Limnozetes rugosus","Species",10
"CRDEC","Liocarcinus depurator","Liocarcinus depurator","Species",10
